# room=$73 mode=$05 lvl=$00 objs=5
tick,bucket,calls,total_cyc,max_cyc,tick_cyc
110,_ags_prearm,1,40,40,127841
110,DriveAudio,1,8,8,127841
110,_tick,1,127841,127841,127841
111,VBlankISR,1,96,96,127841
111,IsrNmi,1,1056,1056,127841
111,UpdateMode,1,264,264,127841
111,TransferCurTileBuf,1,120,120,127841
111,music_tick,1,232,232,127841
111,UpdatePlayer,1,320,320,127841
111,UpdateObject,1,1184,1184,127841
111,CheckMonsterCollisions,1,328,328,127841
111,MoveObject,3,552,184,127841
111,Walker_Move,1,920,920,127841
111,Walker_CheckTileCollision,2,848,424,127841
111,UpdateArrowOrBoomerang,2,2000,1000,127841
111,AnimateAndDrawObjectWalking,1,1080,1080,127841
111,GetCollidableTile,1,1080,1080,127841
111,_oam_dma_flush,1,232,232,127841
111,_ags_flush,1,96,96,127841
111,_ags_prearm,1,40,40,127841
111,DriveAudio,1,8,8,127841
111,_tick,1,127841,127841,127841
112,VBlankISR,2,192,96,255682
112,IsrNmi,1,1056,1056,255682
112,UpdateMode,1,264,264,255682
112,TransferCurTileBuf,1,120,120,255682
112,music_tick,2,464,232,255682
112,UpdatePlayer,1,320,320,255682
112,UpdateObject,15,17760,1184,255682
112,CheckMonsterCollisions,8,2624,328,255682
112,MoveObject,16,2944,184,255682
112,Walker_Move,9,8280,920,255682
112,Walker_CheckTileCollision,9,3816,424,255682
112,UpdateMoblin,8,4160,520,255682
112,UpdateArrowOrBoomerang,8,8000,1000,255682
112,AnimateAndDrawObjectWalking,8,8640,1080,255682
112,GetCollidableTile,3,3240,1080,255682
112,_oam_dma_flush,2,464,232,255682
112,_ags_flush,2,192,96,255682
112,_ags_prearm,1,40,40,255682
112,DriveAudio,1,8,8,255682
112,_tick,2,255682,255682,255682
113,IsrNmi,1,1056,1056,127841
113,UpdateMode,1,264,264,127841
113,TransferCurTileBuf,1,120,120,127841
113,UpdatePlayer,1,320,320,127841
113,UpdateObject,6,7104,1184,127841
113,CheckMonsterCollisions,1,328,328,127841
113,MoveObject,7,1288,184,127841
113,Walker_Move,3,2760,920,127841
113,Walker_CheckTileCollision,3,1272,424,127841
113,UpdateMoblin,2,1040,520,127841
113,UpdateArrowOrBoomerang,5,5000,1000,127841
113,AnimateAndDrawObjectWalking,1,1080,1080,127841
113,GetCollidableTile,2,2160,1080,127841
113,_ags_prearm,1,40,40,127841
113,DriveAudio,1,8,8,127841
113,_tick,1,127841,127841,127841
114,VBlankISR,1,96,96,127841
114,IsrNmi,1,1056,1056,127841
114,UpdateMode,1,264,264,127841
114,TransferCurTileBuf,1,120,120,127841
114,music_tick,1,232,232,127841
114,UpdatePlayer,1,320,320,127841
114,UpdateObject,4,4736,1184,127841
114,CheckMonsterCollisions,3,984,328,127841
114,MoveObject,4,736,184,127841
114,Walker_Move,3,2760,920,127841
114,Walker_CheckTileCollision,3,1272,424,127841
114,UpdateMoblin,2,1040,520,127841
114,UpdateArrowOrBoomerang,2,2000,1000,127841
114,AnimateAndDrawObjectWalking,3,3240,1080,127841
114,GetCollidableTile,1,1080,1080,127841
114,_oam_dma_flush,1,232,232,127841
114,_ags_flush,1,96,96,127841
114,_ags_prearm,1,40,40,127841
114,DriveAudio,1,8,8,127841
114,_tick,1,127841,127841,127841
115,VBlankISR,1,96,96,255682
115,IsrNmi,1,1056,1056,255682
115,UpdateMode,1,264,264,255682
115,TransferCurTileBuf,1,120,120,255682
115,music_tick,1,232,232,255682
115,UpdatePlayer,1,320,320,255682
115,UpdateObject,14,16576,1184,255682
115,CheckMonsterCollisions,8,2624,328,255682
115,MoveObject,16,2944,184,255682
115,Walker_Move,9,8280,920,255682
115,Walker_CheckTileCollision,9,3816,424,255682
115,UpdateMoblin,8,4160,520,255682
115,UpdateArrowOrBoomerang,8,8000,1000,255682
115,AnimateAndDrawObjectWalking,8,8640,1080,255682
115,GetCollidableTile,3,3240,1080,255682
115,_oam_dma_flush,1,232,232,255682
115,_ags_flush,1,96,96,255682
115,_ags_prearm,1,40,40,255682
115,DriveAudio,1,8,8,255682
115,_tick,2,255682,255682,255682
116,VBlankISR,1,96,96,127841
116,IsrNmi,1,1056,1056,127841
116,UpdateMode,1,264,264,127841
116,TransferCurTileBuf,1,120,120,127841
116,music_tick,1,232,232,127841
116,UpdatePlayer,1,320,320,127841
116,UpdateObject,7,8288,1184,127841
116,CheckMonsterCollisions,2,656,328,127841
116,MoveObject,7,1288,184,127841
116,Walker_Move,3,2760,920,127841
116,Walker_CheckTileCollision,3,1272,424,127841
116,UpdateMoblin,2,1040,520,127841
116,UpdateArrowOrBoomerang,5,5000,1000,127841
116,AnimateAndDrawObjectWalking,2,2160,1080,127841
116,GetCollidableTile,2,2160,1080,127841
116,_oam_dma_flush,1,232,232,127841
116,_ags_flush,1,96,96,127841
116,_ags_prearm,1,40,40,127841
116,DriveAudio,1,8,8,127841
116,_tick,1,127841,127841,127841
117,VBlankISR,1,96,96,127841
117,IsrNmi,1,1056,1056,127841
117,UpdateMode,1,264,264,127841
117,TransferCurTileBuf,1,120,120,127841
117,music_tick,1,232,232,127841
117,UpdatePlayer,1,320,320,127841
117,UpdateObject,1,1184,1184,127841
117,CheckMonsterCollisions,2,656,328,127841
117,MoveObject,2,368,184,127841
117,Walker_Move,3,2760,920,127841
117,Walker_CheckTileCollision,3,1272,424,127841
117,UpdateMoblin,2,1040,520,127841
117,AnimateAndDrawObjectWalking,2,2160,1080,127841
117,_oam_dma_flush,1,232,232,127841
117,_ags_flush,1,96,96,127841
117,_ags_prearm,1,40,40,127841
117,DriveAudio,1,8,8,127841
117,_tick,1,127841,127841,127841
118,VBlankISR,1,96,96,255682
118,IsrNmi,1,1056,1056,255682
118,UpdateMode,1,264,264,255682
118,TransferCurTileBuf,1,120,120,255682
118,music_tick,1,232,232,255682
118,UpdatePlayer,1,320,320,255682
118,UpdateObject,16,18944,1184,255682
118,CheckMonsterCollisions,8,2624,328,255682
118,MoveObject,18,3312,184,255682
118,Walker_Move,9,8280,920,255682
118,Walker_CheckTileCollision,9,3816,424,255682
118,UpdateMoblin,8,4160,520,255682
118,UpdateArrowOrBoomerang,10,10000,1000,255682
118,AnimateAndDrawObjectWalking,8,8640,1080,255682
118,GetCollidableTile,4,4320,1080,255682
118,_oam_dma_flush,1,232,232,255682
118,_ags_flush,1,96,96,255682
118,_ags_prearm,1,40,40,255682
118,DriveAudio,1,8,8,255682
118,_tick,2,255682,255682,255682
119,VBlankISR,1,96,96,127841
119,IsrNmi,1,1056,1056,127841
119,UpdateMode,1,264,264,127841
119,TransferCurTileBuf,1,120,120,127841
119,music_tick,1,232,232,127841
119,UpdatePlayer,1,320,320,127841
119,UpdateObject,5,5920,1184,127841
119,MoveObject,6,1104,184,127841
119,Walker_Move,2,1840,920,127841
119,Walker_CheckTileCollision,2,848,424,127841
119,UpdateMoblin,1,520,520,127841
119,UpdateArrowOrBoomerang,5,5000,1000,127841
119,GetCollidableTile,2,2160,1080,127841
119,_oam_dma_flush,1,232,232,127841
119,_ags_flush,1,96,96,127841
119,_ags_prearm,1,40,40,127841
119,DriveAudio,1,8,8,127841
119,_tick,1,127841,127841,127841
120,VBlankISR,1,96,96,127841
120,IsrNmi,1,1056,1056,127841
120,UpdateMode,1,264,264,127841
120,TransferCurTileBuf,1,120,120,127841
120,music_tick,1,232,232,127841
120,UpdatePlayer,1,320,320,127841
120,UpdateObject,3,3552,1184,127841
120,CheckMonsterCollisions,4,1312,328,127841
120,MoveObject,4,736,184,127841
120,Walker_Move,4,3680,920,127841
120,Walker_CheckTileCollision,4,1696,424,127841
120,UpdateMoblin,3,1560,520,127841
120,AnimateAndDrawObjectWalking,4,4320,1080,127841
120,GetCollidableTile,1,1080,1080,127841
120,_oam_dma_flush,1,232,232,127841
120,_ags_flush,1,96,96,127841
120,_ags_prearm,1,40,40,127841
120,DriveAudio,1,8,8,127841
120,_tick,1,127841,127841,127841
121,VBlankISR,1,96,96,255682
121,IsrNmi,1,1056,1056,255682
121,UpdateMode,1,264,264,255682
121,TransferCurTileBuf,1,120,120,255682
121,music_tick,1,232,232,255682
121,UpdatePlayer,1,320,320,255682
121,UpdateObject,16,18944,1184,255682
121,CheckMonsterCollisions,7,2296,328,255682
121,MoveObject,17,3128,184,255682
121,Walker_Move,9,8280,920,255682
121,Walker_CheckTileCollision,9,3816,424,255682
121,UpdateMoblin,8,4160,520,255682
121,UpdateArrowOrBoomerang,10,10000,1000,255682
121,AnimateAndDrawObjectWalking,8,8640,1080,255682
121,GetCollidableTile,3,3240,1080,255682
121,_oam_dma_flush,1,232,232,255682
121,_ags_flush,1,96,96,255682
121,_ags_prearm,1,40,40,255682
121,DriveAudio,1,8,8,255682
121,_tick,2,255682,255682,255682
122,VBlankISR,1,96,96,127841
122,IsrNmi,1,1056,1056,127841
122,UpdateMode,1,264,264,127841
122,TransferCurTileBuf,1,120,120,127841
122,music_tick,1,232,232,127841
122,UpdatePlayer,1,320,320,127841
122,UpdateObject,6,7104,1184,127841
122,CheckMonsterCollisions,2,656,328,127841
122,MoveObject,6,1104,184,127841
122,Walker_Move,2,1840,920,127841
122,Walker_CheckTileCollision,2,848,424,127841
122,UpdateMoblin,1,520,520,127841
122,UpdateArrowOrBoomerang,5,5000,1000,127841
122,AnimateAndDrawObjectWalking,1,1080,1080,127841
122,GetCollidableTile,2,2160,1080,127841
122,_oam_dma_flush,1,232,232,127841
122,_ags_flush,1,96,96,127841
122,_ags_prearm,1,40,40,127841
122,DriveAudio,1,8,8,127841
122,_tick,1,127841,127841,127841
123,VBlankISR,1,96,96,127841
123,IsrNmi,1,1056,1056,127841
123,UpdateMode,1,264,264,127841
123,TransferCurTileBuf,1,120,120,127841
123,music_tick,1,232,232,127841
123,UpdateObject,2,2368,1184,127841
123,CheckMonsterCollisions,3,984,328,127841
123,MoveObject,3,552,184,127841
123,Walker_Move,3,2760,920,127841
123,Walker_CheckTileCollision,3,1272,424,127841
123,UpdateMoblin,3,1560,520,127841
123,AnimateAndDrawObjectWalking,3,3240,1080,127841
123,_oam_dma_flush,1,232,232,127841
123,_ags_flush,1,96,96,127841
123,_ags_prearm,1,40,40,127841
123,DriveAudio,1,8,8,127841
123,_tick,1,127841,127841,127841
124,VBlankISR,1,96,96,255682
124,IsrNmi,1,1056,1056,255682
124,UpdateMode,1,264,264,255682
124,TransferCurTileBuf,1,120,120,255682
124,music_tick,1,232,232,255682
124,UpdatePlayer,2,640,320,255682
124,UpdateObject,16,18944,1184,255682
124,CheckMonsterCollisions,8,2624,328,255682
124,MoveObject,18,3312,184,255682
124,Walker_Move,10,9200,920,255682
124,Walker_CheckTileCollision,10,4240,424,255682
124,UpdateMoblin,8,4160,520,255682
124,UpdateArrowOrBoomerang,10,10000,1000,255682
124,AnimateAndDrawObjectWalking,8,8640,1080,255682
124,GetCollidableTile,4,4320,1080,255682
124,_oam_dma_flush,1,232,232,255682
124,_ags_flush,1,96,96,255682
124,_ags_prearm,1,40,40,255682
124,DriveAudio,1,8,8,255682
124,_tick,2,255682,255682,255682
125,VBlankISR,1,96,96,127841
125,IsrNmi,1,1056,1056,127841
125,UpdateMode,1,264,264,127841
125,TransferCurTileBuf,1,120,120,127841
125,music_tick,1,232,232,127841
125,UpdatePlayer,1,320,320,127841
125,UpdateObject,3,3552,1184,127841
125,MoveObject,3,552,184,127841
125,Walker_Move,1,920,920,127841
125,Walker_CheckTileCollision,1,424,424,127841
125,UpdateArrowOrBoomerang,4,4000,1000,127841
125,GetCollidableTile,1,1080,1080,127841
125,_oam_dma_flush,1,232,232,127841
125,_ags_flush,1,96,96,127841
125,_ags_prearm,1,40,40,127841
125,DriveAudio,1,8,8,127841
125,_tick,1,127841,127841,127841
126,VBlankISR,2,192,96,255682
126,IsrNmi,1,1056,1056,255682
126,UpdateMode,1,264,264,255682
126,TransferCurTileBuf,1,120,120,255682
126,music_tick,2,464,232,255682
126,UpdatePlayer,1,320,320,255682
126,UpdateObject,13,15392,1184,255682
126,CheckMonsterCollisions,8,2624,328,255682
126,MoveObject,15,2760,184,255682
126,Walker_Move,9,8280,920,255682
126,Walker_CheckTileCollision,9,3816,424,255682
126,UpdateMoblin,8,4160,520,255682
126,UpdateArrowOrBoomerang,6,6000,1000,255682
126,AnimateAndDrawObjectWalking,8,8640,1080,255682
126,TryNextDir,1,48,48,255682
126,GetCollidableTile,6,6480,1080,255682
126,_oam_dma_flush,2,464,232,255682
126,_ags_flush,2,192,96,255682
126,_ags_prearm,1,40,40,255682
126,DriveAudio,1,8,8,255682
126,_tick,2,255682,255682,255682
127,IsrNmi,1,1056,1056,127841
127,UpdateMode,1,264,264,127841
127,TransferCurTileBuf,1,120,120,127841
127,UpdatePlayer,1,320,320,127841
127,UpdateObject,6,7104,1184,127841
127,CheckMonsterCollisions,1,328,328,127841
127,MoveObject,6,1104,184,127841
127,Walker_Move,3,2760,920,127841
127,Walker_CheckTileCollision,3,1272,424,127841
127,UpdateMoblin,2,1040,520,127841
127,UpdateArrowOrBoomerang,5,5000,1000,127841
127,AnimateAndDrawObjectWalking,1,1080,1080,127841
127,GetCollidableTile,2,2160,1080,127841
127,_ags_prearm,1,40,40,127841
127,DriveAudio,1,8,8,127841
127,_tick,1,127841,127841,127841
128,VBlankISR,1,96,96,127841
128,IsrNmi,1,1056,1056,127841
128,UpdateMode,1,264,264,127841
128,TransferCurTileBuf,1,120,120,127841
128,music_tick,1,232,232,127841
128,UpdatePlayer,1,320,320,127841
128,UpdateObject,3,3552,1184,127841
128,CheckMonsterCollisions,3,984,328,127841
128,MoveObject,5,920,184,127841
128,Walker_Move,3,2760,920,127841
128,Walker_CheckTileCollision,3,1272,424,127841
128,UpdateMoblin,2,1040,520,127841
128,UpdateArrowOrBoomerang,2,2000,1000,127841
128,AnimateAndDrawObjectWalking,3,3240,1080,127841
128,GetCollidableTile,2,2160,1080,127841
128,_oam_dma_flush,1,232,232,127841
128,_ags_flush,1,96,96,127841
128,_ags_prearm,1,40,40,127841
128,DriveAudio,1,8,8,127841
128,_tick,1,127841,127841,127841
129,VBlankISR,1,96,96,255682
129,IsrNmi,1,1056,1056,255682
129,UpdateMode,1,264,264,255682
129,TransferCurTileBuf,1,120,120,255682
129,music_tick,1,232,232,255682
129,UpdatePlayer,1,320,320,255682
129,UpdateObject,15,17760,1184,255682
129,CheckMonsterCollisions,7,2296,328,255682
129,MoveObject,15,2760,184,255682
129,Walker_Move,8,7360,920,255682
129,Walker_CheckTileCollision,8,3392,424,255682
129,UpdateMoblin,7,3640,520,255682
129,UpdateArrowOrBoomerang,8,8000,1000,255682
129,AnimateAndDrawObjectWalking,7,7560,1080,255682
129,TryNextDir,1,48,48,255682
129,GetCollidableTile,7,7560,1080,255682
129,_oam_dma_flush,1,232,232,255682
129,_ags_flush,1,96,96,255682
129,_ags_prearm,1,40,40,255682
129,DriveAudio,1,8,8,255682
129,_tick,2,255682,255682,255682
130,VBlankISR,1,96,96,127841
130,IsrNmi,1,1056,1056,127841
130,UpdateMode,1,264,264,127841
130,TransferCurTileBuf,1,120,120,127841
130,music_tick,1,232,232,127841
130,UpdatePlayer,1,320,320,127841
130,UpdateObject,4,4736,1184,127841
130,CheckMonsterCollisions,1,328,328,127841
130,MoveObject,5,920,184,127841
130,Walker_Move,2,1840,920,127841
130,Walker_CheckTileCollision,2,848,424,127841
130,UpdateMoblin,1,520,520,127841
130,UpdateArrowOrBoomerang,4,4000,1000,127841
130,AnimateAndDrawObjectWalking,1,1080,1080,127841
130,GetCollidableTile,2,2160,1080,127841
130,_oam_dma_flush,1,232,232,127841
130,_ags_flush,1,96,96,127841
130,_ags_prearm,1,40,40,127841
130,DriveAudio,1,8,8,127841
130,_tick,1,127841,127841,127841
131,VBlankISR,2,192,96,255682
131,IsrNmi,1,1056,1056,255682
131,UpdateMode,1,264,264,255682
131,TransferCurTileBuf,1,120,120,255682
131,music_tick,2,464,232,255682
131,UpdatePlayer,1,320,320,255682
131,UpdateObject,12,14208,1184,255682
131,CheckMonsterCollisions,8,2624,328,255682
131,MoveObject,14,2576,184,255682
131,Walker_Move,9,8280,920,255682
131,Walker_CheckTileCollision,9,3816,424,255682
131,UpdateMoblin,8,4160,520,255682
131,UpdateArrowOrBoomerang,6,6000,1000,255682
131,AnimateAndDrawObjectWalking,8,8640,1080,255682
131,GetCollidableTile,7,7560,1080,255682
131,_oam_dma_flush,2,464,232,255682
131,_ags_flush,2,192,96,255682
131,_ags_prearm,1,40,40,255682
131,DriveAudio,1,8,8,255682
131,_tick,2,255682,255682,255682
132,IsrNmi,1,1056,1056,127841
132,UpdateMode,1,264,264,127841
132,TransferCurTileBuf,1,120,120,127841
132,UpdatePlayer,1,320,320,127841
132,UpdateObject,7,8288,1184,127841
132,CheckMonsterCollisions,2,656,328,127841
132,MoveObject,8,1472,184,127841
132,Walker_Move,4,3680,920,127841
132,Walker_CheckTileCollision,4,1696,424,127841
132,UpdateMoblin,3,1560,520,127841
132,UpdateArrowOrBoomerang,5,5000,1000,127841
132,AnimateAndDrawObjectWalking,3,3240,1080,127841
132,GetCollidableTile,3,3240,1080,127841
132,_ags_prearm,1,40,40,127841
132,DriveAudio,1,8,8,127841
132,_tick,1,127841,127841,127841
133,VBlankISR,1,96,96,127841
133,IsrNmi,1,1056,1056,127841
133,UpdateMode,1,264,264,127841
133,TransferCurTileBuf,1,120,120,127841
133,music_tick,1,232,232,127841
133,UpdatePlayer,1,320,320,127841
133,UpdateObject,1,1184,1184,127841
133,CheckMonsterCollisions,2,656,328,127841
133,MoveObject,2,368,184,127841
133,Walker_Move,2,1840,920,127841
133,Walker_CheckTileCollision,2,848,424,127841
133,UpdateMoblin,1,520,520,127841
133,AnimateAndDrawObjectWalking,1,1080,1080,127841
133,GetCollidableTile,1,1080,1080,127841
133,_oam_dma_flush,1,232,232,127841
133,_ags_flush,1,96,96,127841
133,_ags_prearm,1,40,40,127841
133,DriveAudio,1,8,8,127841
133,_tick,1,127841,127841,127841
134,VBlankISR,1,96,96,255682
134,IsrNmi,1,1056,1056,255682
134,UpdateMode,1,264,264,255682
134,TransferCurTileBuf,1,120,120,255682
134,music_tick,1,232,232,255682
134,UpdatePlayer,1,320,320,255682
134,UpdateObject,16,18944,1184,255682
134,CheckMonsterCollisions,8,2624,328,255682
134,MoveObject,16,2944,184,255682
134,Walker_Move,9,8280,920,255682
134,Walker_CheckTileCollision,9,3816,424,255682
134,UpdateMoblin,8,4160,520,255682
134,UpdateArrowOrBoomerang,10,10000,1000,255682
134,AnimateAndDrawObjectWalking,8,8640,1080,255682
134,GetCollidableTile,8,8640,1080,255682
134,_oam_dma_flush,1,232,232,255682
134,_ags_flush,1,96,96,255682
134,_ags_prearm,1,40,40,255682
134,DriveAudio,1,8,8,255682
134,_tick,2,255682,255682,255682
135,VBlankISR,1,96,96,127841
135,IsrNmi,1,1056,1056,127841
135,UpdateMode,1,264,264,127841
135,TransferCurTileBuf,1,120,120,127841
135,music_tick,1,232,232,127841
135,UpdatePlayer,1,320,320,127841
135,UpdateObject,5,5920,1184,127841
135,MoveObject,4,736,184,127841
135,Walker_Move,2,1840,920,127841
135,Walker_CheckTileCollision,1,424,424,127841
135,UpdateMoblin,1,520,520,127841
135,UpdateArrowOrBoomerang,5,5000,1000,127841
135,GetCollidableTile,1,1080,1080,127841
135,_oam_dma_flush,1,232,232,127841
135,_ags_flush,1,96,96,127841
135,_ags_prearm,1,40,40,127841
135,DriveAudio,1,8,8,127841
135,_tick,1,127841,127841,127841
136,VBlankISR,1,96,96,127841
136,IsrNmi,1,1056,1056,127841
136,UpdateMode,1,264,264,127841
136,TransferCurTileBuf,1,120,120,127841
136,music_tick,1,232,232,127841
136,UpdatePlayer,1,320,320,127841
136,UpdateObject,3,3552,1184,127841
136,CheckMonsterCollisions,4,1312,328,127841
136,MoveObject,4,736,184,127841
136,Walker_Move,4,3680,920,127841
136,Walker_CheckTileCollision,4,1696,424,127841
136,UpdateMoblin,3,1560,520,127841
136,AnimateAndDrawObjectWalking,4,4320,1080,127841
136,GetCollidableTile,3,3240,1080,127841
136,_oam_dma_flush,1,232,232,127841
136,_ags_flush,1,96,96,127841
136,_ags_prearm,1,40,40,127841
136,DriveAudio,1,8,8,127841
136,_tick,1,127841,127841,127841
137,VBlankISR,1,96,96,255682
137,IsrNmi,1,1056,1056,255682
137,UpdateMode,1,264,264,255682
137,TransferCurTileBuf,1,120,120,255682
137,music_tick,1,232,232,255682
137,UpdatePlayer,1,320,320,255682
137,UpdateObject,15,17760,1184,255682
137,CheckMonsterCollisions,7,2296,328,255682
137,MoveObject,15,2760,184,255682
137,Walker_Move,8,7360,920,255682
137,Walker_CheckTileCollision,9,3816,424,255682
137,UpdateMoblin,7,3640,520,255682
137,UpdateArrowOrBoomerang,10,10000,1000,255682
137,AnimateAndDrawObjectWalking,7,7560,1080,255682
137,GetCollidableTile,7,7560,1080,255682
137,_oam_dma_flush,1,232,232,255682
137,_ags_flush,1,96,96,255682
137,_ags_prearm,1,40,40,255682
137,DriveAudio,1,8,8,255682
137,_tick,2,255682,255682,255682
138,VBlankISR,1,96,96,127841
138,IsrNmi,1,1056,1056,127841
138,UpdateMode,1,264,264,127841
138,TransferCurTileBuf,1,120,120,127841
138,music_tick,1,232,232,127841
138,UpdatePlayer,1,320,320,127841
138,UpdateObject,4,4736,1184,127841
138,CheckMonsterCollisions,1,328,328,127841
138,MoveObject,5,920,184,127841
138,Walker_Move,2,1840,920,127841
138,Walker_CheckTileCollision,2,848,424,127841
138,UpdateMoblin,1,520,520,127841
138,UpdateArrowOrBoomerang,4,4000,1000,127841
138,AnimateAndDrawObjectWalking,1,1080,1080,127841
138,GetCollidableTile,2,2160,1080,127841
138,_oam_dma_flush,1,232,232,127841
138,_ags_flush,1,96,96,127841
138,_ags_prearm,1,40,40,127841
138,DriveAudio,1,8,8,127841
138,_tick,1,127841,127841,127841
139,VBlankISR,2,192,96,255682
139,IsrNmi,1,1056,1056,255682
139,UpdateMode,1,264,264,255682
139,TransferCurTileBuf,1,120,120,255682
139,music_tick,2,464,232,255682
139,UpdatePlayer,1,320,320,255682
139,UpdateObject,11,13024,1184,255682
139,CheckMonsterCollisions,8,2624,328,255682
139,MoveObject,12,2208,184,255682
139,Walker_Move,9,8280,920,255682
139,Walker_CheckTileCollision,9,3816,424,255682
139,UpdateMoblin,8,4160,520,255682
139,UpdateArrowOrBoomerang,4,4000,1000,255682
139,AnimateAndDrawObjectWalking,8,8640,1080,255682
139,GetCollidableTile,7,7560,1080,255682
139,_oam_dma_flush,2,464,232,255682
139,_ags_flush,2,192,96,255682
139,_ags_prearm,1,40,40,255682
139,DriveAudio,1,8,8,255682
139,_tick,2,255682,255682,255682
140,IsrNmi,1,1056,1056,127841
140,UpdateMode,1,264,264,127841
140,TransferCurTileBuf,1,120,120,127841
140,UpdatePlayer,1,320,320,127841
140,UpdateObject,7,8288,1184,127841
140,CheckMonsterCollisions,3,984,328,127841
140,MoveObject,7,1288,184,127841
140,Walker_Move,4,3680,920,127841
140,Walker_CheckTileCollision,4,1696,424,127841
140,UpdateMoblin,3,1560,520,127841
140,UpdateArrowOrBoomerang,4,4000,1000,127841
140,AnimateAndDrawObjectWalking,3,3240,1080,127841
140,GetCollidableTile,3,3240,1080,127841
140,_ags_prearm,1,40,40,127841
140,DriveAudio,1,8,8,127841
140,_tick,1,127841,127841,127841
141,VBlankISR,1,96,96,127841
141,IsrNmi,1,1056,1056,127841
141,UpdateMode,1,264,264,127841
141,TransferCurTileBuf,1,120,120,127841
141,music_tick,1,232,232,127841
141,UpdatePlayer,1,320,320,127841
141,UpdateObject,1,1184,1184,127841
141,CheckMonsterCollisions,1,328,328,127841
141,MoveObject,2,368,184,127841
